;file_name;band;sensor;date;patch_type;EID
23;CL0001__S1SLC__2017-12-22__ASC_ANISOTROPY;ANISOTROPY;S1SLC;22.12.2017;POST1;CL0001
24;CL0001__S1SLC__2017-12-22__ASC_ENTROPY;ENTROPY;S1SLC;22.12.2017;POST1;CL0001
25;CL0001__S1SLC__2017-12-22__ASC_gVH;gVH;S1SLC;22.12.2017;POST1;CL0001
26;CL0001__S1SLC__2017-12-22__ASC_gVV;gVV;S1SLC;22.12.2017;POST1;CL0001
27;CL0001__S1SLC__2018-01-03_2018-01-15__ASC_COHVV;COHVV;S1SLC;15.01.2018;POST3;CL0001
28;CL0001__S1SLC__2018-01-03__ASC_ALPHA;ALPHA;S1SLC;03.01.2018;POST2;CL0001
29;CL0001__S1SLC__2018-01-03__ASC_ANISOTROPY;ANISOTROPY;S1SLC;03.01.2018;POST2;CL0001
30;CL0001__S1SLC__2018-01-03__ASC_ENTROPY;ENTROPY;S1SLC;03.01.2018;POST2;CL0001
31;CL0001__S1SLC__2018-01-03__ASC_gVH;gVH;S1SLC;03.01.2018;POST2;CL0001
32;CL0001__S1SLC__2018-01-03__ASC_gVV;gVV;S1SLC;03.01.2018;POST2;CL0001
33;CL0001__S1SLC__2018-01-15__ASC_ALPHA;ALPHA;S1SLC;15.01.2018;POST3;CL0001
34;CL0001__S1SLC__2018-01-15__ASC_ANISOTROPY;ANISOTROPY;S1SLC;15.01.2018;POST3;CL0001
35;CL0001__S1SLC__2018-01-15__ASC_ENTROPY;ENTROPY;S1SLC;15.01.2018;POST3;CL0001
36;CL0001__S1SLC__2018-01-15__ASC_gVH;gVH;S1SLC;15.01.2018;POST3;CL0001
37;CL0001__S1SLC__2018-01-15__ASC_gVV;gVV;S1SLC;15.01.2018;POST3;CL0001
38;CL0001__S2L2A__2017-12-02__B02;B02;S2L2A;02.12.2017;PRE1;CL0001
39;CL0001__S2L2A__2017-12-02__B03;B03;S2L2A;02.12.2017;PRE1;CL0001
40;CL0001__S2L2A__2017-12-02__B04;B04;S2L2A;02.12.2017;PRE1;CL0001
41;CL0001__S2L2A__2017-12-02__B05;B05;S2L2A;02.12.2017;PRE1;CL0001
42;CL0001__S2L2A__2017-12-02__B06;B06;S2L2A;02.12.2017;PRE1;CL0001
43;CL0001__S2L2A__2017-12-02__B07;B07;S2L2A;02.12.2017;PRE1;CL0001
44;CL0001__S2L2A__2017-12-02__B08;B08;S2L2A;02.12.2017;PRE1;CL0001
45;CL0001__S2L2A__2017-12-02__B11;B11;S2L2A;02.12.2017;PRE1;CL0001
46;CL0001__S2L2A__2017-12-02__B12;B12;S2L2A;02.12.2017;PRE1;CL0001
47;CL0001__S2L2A__2017-12-02__B8A;B8A;S2L2A;02.12.2017;PRE1;CL0001
48;CL0001__S2L2A__2017-12-02__NDVI;NDVI;S2L2A;02.12.2017;PRE1;CL0001
49;CL0001__S2L2A__2018-02-05__B02;B02;S2L2A;05.02.2018;POST1;CL0001
50;CL0001__S2L2A__2018-02-05__B03;B03;S2L2A;05.02.2018;POST1;CL0001
51;CL0001__S2L2A__2018-02-05__B04;B04;S2L2A;05.02.2018;POST1;CL0001
52;CL0001__S2L2A__2018-02-05__B05;B05;S2L2A;05.02.2018;POST1;CL0001
53;CL0001__S2L2A__2018-02-05__B06;B06;S2L2A;05.02.2018;POST1;CL0001
54;CL0001__S2L2A__2018-02-05__B07;B07;S2L2A;05.02.2018;POST1;CL0001
55;CL0001__S2L2A__2018-02-05__B08;B08;S2L2A;05.02.2018;POST1;CL0001
56;CL0001__S2L2A__2018-02-05__B11;B11;S2L2A;05.02.2018;POST1;CL0001
57;CL0001__S2L2A__2018-02-05__B12;B12;S2L2A;05.02.2018;POST1;CL0001
58;CL0001__S2L2A__2018-02-05__B8A;B8A;S2L2A;05.02.2018;POST1;CL0001
59;CL0001__S2L2A__2018-02-05__NDVI;NDVI;S2L2A;05.02.2018;POST1;CL0001
