;file_name;band;sensor;date;patch_type;EID
32;IR0001__S1SLC__2019-04-11__ASC_gVV;gVV;S1SLC;11.04.2019;POST2;IR0001
33;IR0001__S1SLC__2019-04-23__ASC_ALPHA;ALPHA;S1SLC;23.04.2019;POST3;IR0001
34;IR0001__S1SLC__2019-04-23__ASC_ANISOTROPY;ANISOTROPY;S1SLC;23.04.2019;POST3;IR0001
35;IR0001__S1SLC__2019-04-23__ASC_ENTROPY;ENTROPY;S1SLC;23.04.2019;POST3;IR0001
36;IR0001__S1SLC__2019-04-23__ASC_gVH;gVH;S1SLC;23.04.2019;POST3;IR0001
37;IR0001__S1SLC__2019-04-23__ASC_gVV;gVV;S1SLC;23.04.2019;POST3;IR0001
38;IR0001__S2L2A__2019-03-16__B02;B02;S2L2A;16.03.2019;PRE1;IR0001
39;IR0001__S2L2A__2019-03-16__B03;B03;S2L2A;16.03.2019;PRE1;IR0001
40;IR0001__S2L2A__2019-03-16__B04;B04;S2L2A;16.03.2019;PRE1;IR0001
41;IR0001__S2L2A__2019-03-16__B05;B05;S2L2A;16.03.2019;PRE1;IR0001
42;IR0001__S2L2A__2019-03-16__B06;B06;S2L2A;16.03.2019;PRE1;IR0001
43;IR0001__S2L2A__2019-03-16__B07;B07;S2L2A;16.03.2019;PRE1;IR0001
44;IR0001__S2L2A__2019-03-16__B08;B08;S2L2A;16.03.2019;PRE1;IR0001
45;IR0001__S2L2A__2019-03-16__B11;B11;S2L2A;16.03.2019;PRE1;IR0001
46;IR0001__S2L2A__2019-03-16__B12;B12;S2L2A;16.03.2019;PRE1;IR0001
47;IR0001__S2L2A__2019-03-16__B8A;B8A;S2L2A;16.03.2019;PRE1;IR0001
48;IR0001__S2L2A__2019-03-16__NDVI;NDVI;S2L2A;16.03.2019;PRE1;IR0001
49;IR0001__S2L2A__2019-03-23__B02;B02;S2L2A;23.03.2019;POST1;IR0001
50;IR0001__S2L2A__2019-03-23__B03;B03;S2L2A;23.03.2019;POST1;IR0001
51;IR0001__S2L2A__2019-03-23__B04;B04;S2L2A;23.03.2019;POST1;IR0001
52;IR0001__S2L2A__2019-03-23__B05;B05;S2L2A;23.03.2019;POST1;IR0001
53;IR0001__S2L2A__2019-03-23__B06;B06;S2L2A;23.03.2019;POST1;IR0001
54;IR0001__S2L2A__2019-03-23__B07;B07;S2L2A;23.03.2019;POST1;IR0001
55;IR0001__S2L2A__2019-03-23__B08;B08;S2L2A;23.03.2019;POST1;IR0001
56;IR0001__S2L2A__2019-03-23__B11;B11;S2L2A;23.03.2019;POST1;IR0001
57;IR0001__S2L2A__2019-03-23__B12;B12;S2L2A;23.03.2019;POST1;IR0001
58;IR0001__S2L2A__2019-03-23__B8A;B8A;S2L2A;23.03.2019;POST1;IR0001
59;IR0001__S2L2A__2019-03-23__NDVI;NDVI;S2L2A;23.03.2019;POST1;IR0001
